P,Sex,Age,Bigram_Frequency,Conc_trailing,Freq_trailing,LR_Diversity,Letters_trailing,POS_trailing,Syll_trailing,Trailing,response_time
14,0,22,13,3.89,59.83,1,6,Noun,2,spring,768
16,1,22,13,3.89,59.83,1,6,Noun,2,spring,1320
17,1,33,13,3.89,59.83,1,6,Noun,2,spring,686
18,1,25,13,3.89,59.83,1,6,Noun,2,spring,466
19,1,46,13,3.89,59.83,1,6,Noun,2,spring,796
20,1,23,13,3.89,59.83,1,6,Noun,2,spring,477
21,1,18,13,3.89,59.83,1,6,Noun,2,spring,562
22,1,29,13,3.89,59.83,1,6,Noun,2,spring,659
23,1,42,13,3.89,59.83,1,6,Noun,2,spring,505
24,1,48,13,3.89,59.83,1,6,Noun,2,spring,728
25,1,47,13,3.89,59.83,1,6,Noun,2,spring,697
26,0,51,13,3.89,59.83,1,6,Noun,2,spring,845
27,1,46,13,3.89,59.83,1,6,Noun,2,spring,504
28,1,30,13,3.89,59.83,1,6,Noun,2,spring,641
29,0,29,13,3.89,59.83,1,6,Noun,2,spring,578
29,0,29,13,3.89,59.83,1,6,Noun,2,spring,578
1,1,30,0,3.9,131.15,0,5,Noun,1,press,634
2,1,50,0,3.9,131.15,0,5,Noun,1,press,725
3,1,60,0,3.9,131.15,0,5,Noun,1,press,628
4,1,51,0,3.9,131.15,0,5,Noun,1,press,485
5,1,29,0,3.9,131.15,0,5,Noun,1,press,1081
6,1,30,0,3.9,131.15,0,5,Noun,1,press,767
7,0,38,0,3.9,131.15,0,5,Noun,1,press,470
8,1,30,0,3.9,131.15,0,5,Noun,1,press,536
9,1,46,0,3.9,131.15,0,5,Noun,1,press,628
10,1,21,0,3.9,131.15,0,5,Noun,1,press,427
11,1,20,0,3.9,131.15,0,5,Noun,1,press,597
12,0,24,0,3.9,131.15,0,5,Noun,1,press,456
13,1,29,0,3.9,131.15,0,5,Noun,1,press,429
14,0,22,0,3.9,131.15,0,5,Noun,1,press,505
16,1,22,0,3.9,131.15,0,5,Noun,1,press,692
17,1,33,0,3.9,131.15,0,5,Noun,1,press,497
18,1,25,0,3.9,131.15,0,5,Noun,1,press,602
19,1,46,0,3.9,131.15,0,5,Noun,1,press,816
20,1,23,0,3.9,131.15,0,5,Noun,1,press,706
21,1,18,0,3.9,131.15,0,5,Noun,1,press,627
22,1,29,0,3.9,131.15,0,5,Noun,1,press,1858
23,1,42,0,3.9,131.15,0,5,Noun,1,press,737
25,1,47,0,3.9,131.15,0,5,Noun,1,press,552
26,0,51,0,3.9,131.15,0,5,Noun,1,press,844
27,1,46,0,3.9,131.15,0,5,Noun,1,press,591
28,1,30,0,3.9,131.15,0,5,Noun,1,press,648
29,0,29,0,3.9,131.15,0,5,Noun,1,press,2326
29,0,29,0,3.9,131.15,0,5,Noun,1,press,2326
1,1,30,14,3.93,137.01,1,4,Noun,1,test,416
2,1,50,14,3.93,137.01,1,4,Noun,1,test,647
3,1,60,14,3.93,137.01,1,4,Noun,1,test,1032
4,1,51,14,3.93,137.01,1,4,Noun,1,test,380
5,1,29,14,3.93,137.01,1,4,Noun,1,test,486
6,1,30,14,3.93,137.01,1,4,Noun,1,test,856
7,0,38,14,3.93,137.01,1,4,Noun,1,test,476
8,1,30,14,3.93,137.01,1,4,Noun,1,test,528
9,1,46,14,3.93,137.01,1,4,Noun,1,test,1032
10,1,21,14,3.93,137.01,1,4,Noun,1,test,460
11,1,20,14,3.93,137.01,1,4,Noun,1,test,540
12,0,24,14,3.93,137.01,1,4,Noun,1,test,522
13,1,29,14,3.93,137.01,1,4,Noun,1,test,829
14,0,22,14,3.93,137.01,1,4,Noun,1,test,464
16,1,22,14,3.93,137.01,1,4,Noun,1,test,700
17,1,33,14,3.93,137.01,1,4,Noun,1,test,546
18,1,25,14,3.93,137.01,1,4,Noun,1,test,547
19,1,46,14,3.93,137.01,1,4,Noun,1,test,931
20,1,23,14,3.93,137.01,1,4,Noun,1,test,495
21,1,18,14,3.93,137.01,1,4,Noun,1,test,678
23,1,42,14,3.93,137.01,1,4,Noun,1,test,691
24,1,48,14,3.93,137.01,1,4,Noun,1,test,699
25,1,47,14,3.93,137.01,1,4,Noun,1,test,624
26,0,51,14,3.93,137.01,1,4,Noun,1,test,1119
27,1,46,14,3.93,137.01,1,4,Noun,1,test,593
28,1,30,14,3.93,137.01,1,4,Noun,1,test,508
29,0,29,14,3.93,137.01,1,4,Noun,1,test,877
29,0,29,14,3.93,137.01,1,4,Noun,1,test,877
1,1,30,0,3.97,73.98,0,4,Verb,1,draw,628
2,1,50,0,3.97,73.98,0,4,Verb,1,draw,668
3,1,60,0,3.97,73.98,0,4,Verb,1,draw,716
4,1,51,0,3.97,73.98,0,4,Verb,1,draw,558
5,1,29,0,3.97,73.98,0,4,Verb,1,draw,530
6,1,30,0,3.97,73.98,0,4,Verb,1,draw,692
7,0,38,0,3.97,73.98,0,4,Verb,1,draw,363
8,1,30,0,3.97,73.98,0,4,Verb,1,draw,493
9,1,46,0,3.97,73.98,0,4,Verb,1,draw,716
10,1,21,0,3.97,73.98,0,4,Verb,1,draw,445
11,1,20,0,3.97,73.98,0,4,Verb,1,draw,450
12,0,24,0,3.97,73.98,0,4,Verb,1,draw,519
13,1,29,0,3.97,73.98,0,4,Verb,1,draw,502
14,0,22,0,3.97,73.98,0,4,Verb,1,draw,738
16,1,22,0,3.97,73.98,0,4,Verb,1,draw,880
17,1,33,0,3.97,73.98,0,4,Verb,1,draw,452
18,1,25,0,3.97,73.98,0,4,Verb,1,draw,725
19,1,46,0,3.97,73.98,0,4,Verb,1,draw,722
20,1,23,0,3.97,73.98,0,4,Verb,1,draw,486
21,1,18,0,3.97,73.98,0,4,Verb,1,draw,502
22,1,29,0,3.97,73.98,0,4,Verb,1,draw,555
23,1,42,0,3.97,73.98,0,4,Verb,1,draw,588
25,1,47,0,3.97,73.98,0,4,Verb,1,draw,602
26,0,51,0,3.97,73.98,0,4,Verb,1,draw,843
27,1,46,0,3.97,73.98,0,4,Verb,1,draw,569
28,1,30,0,3.97,73.98,0,4,Verb,1,draw,670
29,0,29,0,3.97,73.98,0,4,Verb,1,draw,867
29,0,29,0,3.97,73.98,0,4,Verb,1,draw,867
2,1,50,226,3.97,56.75,1616,4,Verb,1,beat,1076
3,1,60,226,3.97,56.75,1616,4,Verb,1,beat,662
4,1,51,226,3.97,56.75,1616,4,Verb,1,beat,529
5,1,29,226,3.97,56.75,1616,4,Verb,1,beat,593
6,1,30,226,3.97,56.75,1616,4,Verb,1,beat,1161
7,0,38,226,3.97,56.75,1616,4,Verb,1,beat,547
8,1,30,226,3.97,56.75,1616,4,Verb,1,beat,535
9,1,46,226,3.97,56.75,1616,4,Verb,1,beat,662
10,1,21,226,3.97,56.75,1616,4,Verb,1,beat,468
11,1,20,226,3.97,56.75,1616,4,Verb,1,beat,545
12,0,24,226,3.97,56.75,1616,4,Verb,1,beat,444
13,1,29,226,3.97,56.75,1616,4,Verb,1,beat,463
14,0,22,226,3.97,56.75,1616,4,Verb,1,beat,626
16,1,22,226,3.97,56.75,1616,4,Verb,1,beat,1049
17,1,33,226,3.97,56.75,1616,4,Verb,1,beat,572
18,1,25,226,3.97,56.75,1616,4,Verb,1,beat,794
19,1,46,226,3.97,56.75,1616,4,Verb,1,beat,740
21,1,18,226,3.97,56.75,1616,4,Verb,1,beat,465
22,1,29,226,3.97,56.75,1616,4,Verb,1,beat,982
23,1,42,226,3.97,56.75,1616,4,Verb,1,beat,477
24,1,48,226,3.97,56.75,1616,4,Verb,1,beat,928
25,1,47,226,3.97,56.75,1616,4,Verb,1,beat,503
26,0,51,226,3.97,56.75,1616,4,Verb,1,beat,645
27,1,46,226,3.97,56.75,1616,4,Verb,1,beat,477
28,1,30,226,3.97,56.75,1616,4,Verb,1,beat,736
29,0,29,226,3.97,56.75,1616,4,Verb,1,beat,1017
29,0,29,226,3.97,56.75,1616,4,Verb,1,beat,1017
1,1,30,0,4,194.84,5,4,Verb,1,call,418
2,1,50,0,4,2.22,4,5,Adjective,1,mauve,785
2,1,50,0,4,194.84,5,4,Verb,1,call,787
3,1,60,0,4,194.84,5,4,Verb,1,call,532
4,1,51,0,4,2.22,4,5,Adjective,1,mauve,437
5,1,29,0,4,194.84,5,4,Verb,1,call,509
5,1,29,0,4,2.22,4,5,Adjective,1,mauve,746
6,1,30,0,4,194.84,5,4,Verb,1,call,2237
6,1,30,0,4,2.22,4,5,Adjective,1,mauve,1152
7,0,38,0,4,194.84,5,4,Verb,1,call,381
8,1,30,0,4,194.84,5,4,Verb,1,call,472
9,1,46,0,4,194.84,5,4,Verb,1,call,532
10,1,21,0,4,194.84,5,4,Verb,1,call,435
11,1,20,0,4,2.22,4,5,Adjective,1,mauve,633
11,1,20,0,4,194.84,5,4,Verb,1,call,928
12,0,24,0,4,194.84,5,4,Verb,1,call,499
13,1,29,0,4,194.84,5,4,Verb,1,call,501
13,1,29,0,4,2.22,4,5,Adjective,1,mauve,605
14,0,22,0,4,194.84,5,4,Verb,1,call,359
16,1,22,0,4,194.84,5,4,Verb,1,call,660
16,1,22,0,4,2.22,4,5,Adjective,1,mauve,1567
17,1,33,0,4,2.22,4,5,Adjective,1,mauve,896
17,1,33,0,4,194.84,5,4,Verb,1,call,1012
18,1,25,0,4,2.22,4,5,Adjective,1,mauve,680
18,1,25,0,4,194.84,5,4,Verb,1,call,515
19,1,46,0,4,194.84,5,4,Verb,1,call,1165
21,1,18,0,4,2.22,4,5,Adjective,1,mauve,1945
21,1,18,0,4,194.84,5,4,Verb,1,call,686
22,1,29,0,4,194.84,5,4,Verb,1,call,755
23,1,42,0,4,194.84,5,4,Verb,1,call,482
24,1,48,0,4,194.84,5,4,Verb,1,call,1225
26,0,51,0,4,194.84,5,4,Verb,1,call,692
27,1,46,0,4,194.84,5,4,Verb,1,call,402
27,1,46,0,4,2.22,4,5,Adjective,1,mauve,734
28,1,30,0,4,194.84,5,4,Verb,1,call,543
29,0,29,0,4,2.22,4,5,Adjective,1,mauve,1587
29,0,29,0,4,2.22,4,5,Adjective,1,mauve,1587
2,1,50,12,4,194.84,2,4,Verb,1,call,598
3,1,60,12,4,194.84,2,4,Verb,1,call,713
4,1,51,12,4,194.84,2,4,Verb,1,call,431
6,1,30,12,4,194.84,2,4,Verb,1,call,1839
7,0,38,12,4,194.84,2,4,Verb,1,call,402
8,1,30,12,4,194.84,2,4,Verb,1,call,493
9,1,46,12,4,194.84,2,4,Verb,1,call,713
10,1,21,12,4,194.84,2,4,Verb,1,call,464
11,1,20,12,4,194.84,2,4,Verb,1,call,498
12,0,24,12,4,194.84,2,4,Verb,1,call,542
14,0,22,12,4,194.84,2,4,Verb,1,call,373
16,1,22,12,4,194.84,2,4,Verb,1,call,703
18,1,25,12,4,194.84,2,4,Verb,1,call,536
19,1,46,12,4,194.84,2,4,Verb,1,call,1430
20,1,23,12,4,194.84,2,4,Verb,1,call,567
22,1,29,12,4,194.84,2,4,Verb,1,call,777
23,1,42,12,4,194.84,2,4,Verb,1,call,469
24,1,48,12,4,194.84,2,4,Verb,1,call,1315
26,0,51,12,4,194.84,2,4,Verb,1,call,997
27,1,46,12,4,194.84,2,4,Verb,1,call,436
28,1,30,12,4,194.84,2,4,Verb,1,call,505
1,1,30,383,4.04,173.09,1217,5,Number,1,eight,501
2,1,50,383,4.04,173.09,1217,5,Number,1,eight,1962
3,1,60,383,4.04,173.09,1217,5,Number,1,eight,589
4,1,51,383,4.04,173.09,1217,5,Number,1,eight,570
5,1,29,383,4.04,173.09,1217,5,Number,1,eight,581
6,1,30,383,4.04,173.09,1217,5,Number,1,eight,1604
7,0,38,383,4.04,173.09,1217,5,Number,1,eight,371
8,1,30,383,4.04,173.09,1217,5,Number,1,eight,576
9,1,46,383,4.04,173.09,1217,5,Number,1,eight,589
10,1,21,383,4.04,173.09,1217,5,Number,1,eight,485
11,1,20,383,4.04,173.09,1217,5,Number,1,eight,705
12,0,24,383,4.04,173.09,1217,5,Number,1,eight,685
13,1,29,383,4.04,173.09,1217,5,Number,1,eight,493
14,0,22,383,4.04,173.09,1217,5,Number,1,eight,497
16,1,22,383,4.04,173.09,1217,5,Number,1,eight,1708
17,1,33,383,4.04,173.09,1217,5,Number,1,eight,485
18,1,25,383,4.04,173.09,1217,5,Number,1,eight,442
19,1,46,383,4.04,173.09,1217,5,Number,1,eight,1126
20,1,23,383,4.04,173.09,1217,5,Number,1,eight,547
21,1,18,383,4.04,173.09,1217,5,Number,1,eight,423
22,1,29,383,4.04,173.09,1217,5,Number,1,eight,633
23,1,42,383,4.04,173.09,1217,5,Number,1,eight,796
24,1,48,383,4.04,173.09,1217,5,Number,1,eight,613
25,1,47,383,4.04,173.09,1217,5,Number,1,eight,611
26,0,51,383,4.04,173.09,1217,5,Number,1,eight,792
27,1,46,383,4.04,173.09,1217,5,Number,1,eight,554
28,1,30,383,4.04,173.09,1217,5,Number,1,eight,837
1,1,30,0,4.07,4.28,0,4,Noun,1,stab,447
2,1,50,0,4.07,4.28,0,4,Noun,1,stab,756
3,1,60,0,4.07,4.28,0,4,Noun,1,stab,1118
4,1,51,0,4.07,4.28,0,4,Noun,1,stab,674
5,1,29,0,4.07,4.28,0,4,Noun,1,stab,666
6,1,30,0,4.07,4.28,0,4,Noun,1,stab,753
8,1,30,0,4.07,4.28,0,4,Noun,1,stab,562
9,1,46,0,4.07,4.28,0,4,Noun,1,stab,1118
10,1,21,0,4.07,4.28,0,4,Noun,1,stab,483
11,1,20,0,4.07,4.28,0,4,Noun,1,stab,620
13,1,29,0,4.07,4.28,0,4,Noun,1,stab,464
14,0,22,0,4.07,4.28,0,4,Noun,1,stab,500
16,1,22,0,4.07,4.28,0,4,Noun,1,stab,1059
17,1,33,0,4.07,4.28,0,4,Noun,1,stab,629
18,1,25,0,4.07,4.28,0,4,Noun,1,stab,765
19,1,46,0,4.07,4.28,0,4,Noun,1,stab,1360
20,1,23,0,4.07,4.28,0,4,Noun,1,stab,536
21,1,18,0,4.07,4.28,0,4,Noun,1,stab,1047
22,1,29,0,4.07,4.28,0,4,Noun,1,stab,854
23,1,42,0,4.07,4.28,0,4,Noun,1,stab,554
25,1,47,0,4.07,4.28,0,4,Noun,1,stab,1025
27,1,46,0,4.07,4.28,0,4,Noun,1,stab,816
28,1,30,0,4.07,4.28,0,4,Noun,1,stab,468
1,1,30,11,4.07,33.16,2,6,Verb,1,switch,663
2,1,50,11,4.07,33.16,2,6,Verb,1,switch,1110
3,1,60,11,4.07,33.16,2,6,Verb,1,switch,914
4,1,51,11,4.07,33.16,2,6,Verb,1,switch,536
5,1,29,11,4.07,33.16,2,6,Verb,1,switch,677
6,1,30,11,4.07,33.16,2,6,Verb,1,switch,690
7,0,38,11,4.07,33.16,2,6,Verb,1,switch,291
8,1,30,11,4.07,33.16,2,6,Verb,1,switch,545
9,1,46,11,4.07,33.16,2,6,Verb,1,switch,914
10,1,21,11,4.07,33.16,2,6,Verb,1,switch,452
11,1,20,11,4.07,33.16,2,6,Verb,1,switch,514
12,0,24,11,4.07,33.16,2,6,Verb,1,switch,1206
13,1,29,11,4.07,33.16,2,6,Verb,1,switch,364
14,0,22,11,4.07,33.16,2,6,Verb,1,switch,501
16,1,22,11,4.07,33.16,2,6,Verb,1,switch,1359
17,1,33,11,4.07,33.16,2,6,Verb,1,switch,545
18,1,25,11,4.07,33.16,2,6,Verb,1,switch,458
19,1,46,11,4.07,33.16,2,6,Verb,1,switch,767
20,1,23,11,4.07,33.16,2,6,Verb,1,switch,458
21,1,18,11,4.07,33.16,2,6,Verb,1,switch,1004
22,1,29,11,4.07,33.16,2,6,Verb,1,switch,477
23,1,42,11,4.07,33.16,2,6,Verb,1,switch,516
24,1,48,11,4.07,33.16,2,6,Verb,1,switch,2042
25,1,47,11,4.07,33.16,2,6,Verb,1,switch,670
26,0,51,11,4.07,33.16,2,6,Verb,1,switch,790
27,1,46,11,4.07,33.16,2,6,Verb,1,switch,626
28,1,30,11,4.07,33.16,2,6,Verb,1,switch,828
29,0,29,11,4.07,33.16,2,6,Verb,1,switch,572
29,0,29,11,4.07,33.16,2,6,Verb,1,switch,572
2,1,50,551,4.07,124.94,74,4,Adjective,1,dead,955
3,1,60,551,4.07,124.94,74,4,Adjective,1,dead,900
4,1,51,551,4.07,124.94,74,4,Adjective,1,dead,444
6,1,30,551,4.07,124.94,74,4,Adjective,1,dead,2170
7,0,38,551,4.07,124.94,74,4,Adjective,1,dead,451
8,1,30,551,4.07,124.94,74,4,Adjective,1,dead,493
9,1,46,551,4.07,124.94,74,4,Adjective,1,dead,900
10,1,21,551,4.07,124.94,74,4,Adjective,1,dead,619
11,1,20,551,4.07,124.94,74,4,Adjective,1,dead,500
14,0,22,551,4.07,124.94,74,4,Adjective,1,dead,486
16,1,22,551,4.07,124.94,74,4,Adjective,1,dead,670
18,1,25,551,4.07,124.94,74,4,Adjective,1,dead,575
19,1,46,551,4.07,124.94,74,4,Adjective,1,dead,1327
20,1,23,551,4.07,124.94,74,4,Adjective,1,dead,456
22,1,29,551,4.07,124.94,74,4,Adjective,1,dead,591
23,1,42,551,4.07,124.94,74,4,Adjective,1,dead,532
24,1,48,551,4.07,124.94,74,4,Adjective,1,dead,715
26,0,51,551,4.07,124.94,74,4,Adjective,1,dead,936
27,1,46,551,4.07,124.94,74,4,Adjective,1,dead,595
28,1,30,551,4.07,124.94,74,4,Adjective,1,dead,565
1,1,30,0,4.11,2.14,0,6,Verb,1,scroll,641
2,1,50,0,4.11,2.14,0,6,Verb,1,scroll,918
3,1,60,0,4.11,2.14,0,6,Verb,1,scroll,797
4,1,51,0,4.11,2.14,0,6,Verb,1,scroll,688
5,1,29,0,4.11,2.14,0,6,Verb,1,scroll,573
6,1,30,0,4.11,2.14,0,6,Verb,1,scroll,692
7,0,38,0,4.11,2.14,0,6,Verb,1,scroll,556
8,1,30,0,4.11,2.14,0,6,Verb,1,scroll,864
9,1,46,0,4.11,2.14,0,6,Verb,1,scroll,797
10,1,21,0,4.11,2.14,0,6,Verb,1,scroll,520
11,1,20,0,4.11,2.14,0,6,Verb,1,scroll,596
12,0,24,0,4.11,2.14,0,6,Verb,1,scroll,484
13,1,29,0,4.11,2.14,0,6,Verb,1,scroll,592
14,0,22,0,4.11,2.14,0,6,Verb,1,scroll,440
16,1,22,0,4.11,2.14,0,6,Verb,1,scroll,1608
17,1,33,0,4.11,2.14,0,6,Verb,1,scroll,558
18,1,25,0,4.11,2.14,0,6,Verb,1,scroll,470
19,1,46,0,4.11,2.14,0,6,Verb,1,scroll,601
20,1,23,0,4.11,2.14,0,6,Verb,1,scroll,1047
21,1,18,0,4.11,2.14,0,6,Verb,1,scroll,553
22,1,29,0,4.11,2.14,0,6,Verb,1,scroll,834
23,1,42,0,4.11,2.14,0,6,Verb,1,scroll,772
25,1,47,0,4.11,2.14,0,6,Verb,1,scroll,665
26,0,51,0,4.11,2.14,0,6,Verb,1,scroll,824
27,1,46,0,4.11,2.14,0,6,Verb,1,scroll,756
28,1,30,0,4.11,2.14,0,6,Verb,1,scroll,2021
29,0,29,0,4.11,2.14,0,6,Verb,1,scroll,892
29,0,29,0,4.11,2.14,0,6,Verb,1,scroll,892
2,1,50,0,4.12,415.47,0,5,Noun,1,group,1101
3,1,60,0,4.12,415.47,0,5,Noun,1,group,559
4,1,51,0,4.12,415.47,0,5,Noun,1,group,558
5,1,29,0,4.12,415.47,0,5,Noun,1,group,584
6,1,30,0,4.12,415.47,0,5,Noun,1,group,792
7,0,38,0,4.12,415.47,0,5,Noun,1,group,406
8,1,30,0,4.12,415.47,0,5,Noun,1,group,506
9,1,46,0,4.12,415.47,0,5,Noun,1,group,559
10,1,21,0,4.12,415.47,0,5,Noun,1,group,457
11,1,20,0,4.12,415.47,0,5,Noun,1,group,569
12,0,24,0,4.12,415.47,0,5,Noun,1,group,637
13,1,29,0,4.12,415.47,0,5,Noun,1,group,598
14,0,22,0,4.12,415.47,0,5,Noun,1,group,601
16,1,22,0,4.12,415.47,0,5,Noun,1,group,1014
17,1,33,0,4.12,415.47,0,5,Noun,1,group,586
18,1,25,0,4.12,415.47,0,5,Noun,1,group,847
19,1,46,0,4.12,415.47,0,5,Noun,1,group,695
20,1,23,0,4.12,415.47,0,5,Noun,1,group,684
21,1,18,0,4.12,415.47,0,5,Noun,1,group,639
22,1,29,0,4.12,415.47,0,5,Noun,1,group,522
23,1,42,0,4.12,415.47,0,5,Noun,1,group,520
25,1,47,0,4.12,415.47,0,5,Noun,1,group,635
26,0,51,0,4.12,415.47,0,5,Noun,1,group,971
27,1,46,0,4.12,415.47,0,5,Noun,1,group,428
28,1,30,0,4.12,415.47,0,5,Noun,1,group,1205
29,0,29,0,4.12,415.47,0,5,Noun,1,group,853
29,0,29,0,4.12,415.47,0,5,Noun,1,group,853
1,1,30,10,4.12,415.47,1,5,Noun,1,group,539
2,1,50,10,4.12,415.47,1,5,Noun,1,group,805
3,1,60,10,4.12,415.47,1,5,Noun,1,group,1475
4,1,51,10,4.12,415.47,1,5,Noun,1,group,565
5,1,29,10,4.12,415.47,1,5,Noun,1,group,596
6,1,30,10,4.12,415.47,1,5,Noun,1,group,676
7,0,38,10,4.12,415.47,1,5,Noun,1,group,455
8,1,30,10,4.12,415.47,1,5,Noun,1,group,509
9,1,46,10,4.12,415.47,1,5,Noun,1,group,1475
10,1,21,10,4.12,415.47,1,5,Noun,1,group,538
11,1,20,10,4.12,415.47,1,5,Noun,1,group,645
12,0,24,10,4.12,415.47,1,5,Noun,1,group,602
13,1,29,10,4.12,415.47,1,5,Noun,1,group,632
14,0,22,10,4.12,415.47,1,5,Noun,1,group,405
16,1,22,10,4.12,415.47,1,5,Noun,1,group,1581
17,1,33,10,4.12,415.47,1,5,Noun,1,group,474
18,1,25,10,4.12,415.47,1,5,Noun,1,group,656
19,1,46,10,4.12,415.47,1,5,Noun,1,group,1070
20,1,23,10,4.12,415.47,1,5,Noun,1,group,535
22,1,29,10,4.12,415.47,1,5,Noun,1,group,679
23,1,42,10,4.12,415.47,1,5,Noun,1,group,636
25,1,47,10,4.12,415.47,1,5,Noun,1,group,659
26,0,51,10,4.12,415.47,1,5,Noun,1,group,959
27,1,46,10,4.12,415.47,1,5,Noun,1,group,568
29,0,29,10,4.12,415.47,1,5,Noun,1,group,550
29,0,29,10,4.12,415.47,1,5,Noun,1,group,550
1,1,30,0,4.14,1.03,0,4,Verb,1,hugs,510
2,1,50,0,4.14,1.03,0,4,Verb,1,hugs,825
3,1,60,0,4.14,1.03,0,4,Verb,1,hugs,1026
4,1,51,0,4.14,1.03,0,4,Verb,1,hugs,396
5,1,29,0,4.14,1.03,0,4,Verb,1,hugs,472
6,1,30,0,4.14,1.03,0,4,Verb,1,hugs,760
7,0,38,0,4.14,1.03,0,4,Verb,1,hugs,568
8,1,30,0,4.14,1.03,0,4,Verb,1,hugs,648
9,1,46,0,4.14,1.03,0,4,Verb,1,hugs,1026
10,1,21,0,4.14,1.03,0,4,Verb,1,hugs,544
12,0,24,0,4.14,1.03,0,4,Verb,1,hugs,884
13,1,29,0,4.14,1.03,0,4,Verb,1,hugs,445
14,0,22,0,4.14,1.03,0,4,Verb,1,hugs,541
16,1,22,0,4.14,1.03,0,4,Verb,1,hugs,641
17,1,33,0,4.14,1.03,0,4,Verb,1,hugs,1124
18,1,25,0,4.14,1.03,0,4,Verb,1,hugs,790
19,1,46,0,4.14,1.03,0,4,Verb,1,hugs,978
20,1,23,0,4.14,1.03,0,4,Verb,1,hugs,809
21,1,18,0,4.14,1.03,0,4,Verb,1,hugs,562
22,1,29,0,4.14,1.03,0,4,Verb,1,hugs,522
25,1,47,0,4.14,1.03,0,4,Verb,1,hugs,972
26,0,51,0,4.14,1.03,0,4,Verb,1,hugs,953
27,1,46,0,4.14,1.03,0,4,Verb,1,hugs,316
28,1,30,0,4.14,1.03,0,4,Verb,1,hugs,556
29,0,29,0,4.14,1.03,0,4,Verb,1,hugs,849
29,0,29,0,4.14,1.03,0,4,Verb,1,hugs,849
2,1,50,3624,4.14,151.14,92,5,Noun,2,award,838
3,1,60,3624,4.14,151.14,92,5,Noun,2,award,802
4,1,51,3624,4.14,151.14,92,5,Noun,2,award,511
6,1,30,3624,4.14,151.14,92,5,Noun,2,award,1093
7,0,38,3624,4.14,151.14,92,5,Noun,2,award,433
8,1,30,3624,4.14,151.14,92,5,Noun,2,award,671
9,1,46,3624,4.14,151.14,92,5,Noun,2,award,802
10,1,21,3624,4.14,151.14,92,5,Noun,2,award,519
11,1,20,3624,4.14,151.14,92,5,Noun,2,award,712
14,0,22,3624,4.14,151.14,92,5,Noun,2,award,450
16,1,22,3624,4.14,151.14,92,5,Noun,2,award,1783
18,1,25,3624,4.14,151.14,92,5,Noun,2,award,1023
19,1,46,3624,4.14,151.14,92,5,Noun,2,award,1458
20,1,23,3624,4.14,151.14,92,5,Noun,2,award,553
22,1,29,3624,4.14,151.14,92,5,Noun,2,award,1471
23,1,42,3624,4.14,151.14,92,5,Noun,2,award,450
24,1,48,3624,4.14,151.14,92,5,Noun,2,award,535
26,0,51,3624,4.14,151.14,92,5,Noun,2,award,1054
27,1,46,3624,4.14,151.14,92,5,Noun,2,award,1000
28,1,30,3624,4.14,151.14,92,5,Noun,2,award,558
1,1,30,0,4.15,5.16,0,4,Adjective,1,limp,873
2,1,50,0,4.15,5.16,0,4,Adjective,1,limp,2366
3,1,60,0,4.15,5.16,0,4,Adjective,1,limp,618
4,1,51,0,4.15,5.16,0,4,Adjective,1,limp,528
5,1,29,0,4.15,5.16,0,4,Adjective,1,limp,712
6,1,30,0,4.15,5.16,0,4,Adjective,1,limp,708
7,0,38,0,4.15,5.16,0,4,Adjective,1,limp,383
8,1,30,0,4.15,5.16,0,4,Adjective,1,limp,787
9,1,46,0,4.15,5.16,0,4,Adjective,1,limp,618
10,1,21,0,4.15,5.16,0,4,Adjective,1,limp,494
11,1,20,0,4.15,5.16,0,4,Adjective,1,limp,1337
12,0,24,0,4.15,5.16,0,4,Adjective,1,limp,726
13,1,29,0,4.15,5.16,0,4,Adjective,1,limp,584
14,0,22,0,4.15,5.16,0,4,Adjective,1,limp,629
16,1,22,0,4.15,5.16,0,4,Adjective,1,limp,965
17,1,33,0,4.15,5.16,0,4,Adjective,1,limp,476
18,1,25,0,4.15,5.16,0,4,Adjective,1,limp,576
19,1,46,0,4.15,5.16,0,4,Adjective,1,limp,1073
20,1,23,0,4.15,5.16,0,4,Adjective,1,limp,705
21,1,18,0,4.15,5.16,0,4,Adjective,1,limp,971
22,1,29,0,4.15,5.16,0,4,Adjective,1,limp,706
23,1,42,0,4.15,5.16,0,4,Adjective,1,limp,686
24,1,48,0,4.15,5.16,0,4,Adjective,1,limp,1358
26,0,51,0,4.15,5.16,0,4,Adjective,1,limp,1108
27,1,46,0,4.15,5.16,0,4,Adjective,1,limp,667
28,1,30,0,4.15,5.16,0,4,Adjective,1,limp,1046
29,0,29,0,4.15,5.16,0,4,Adjective,1,limp,883
29,0,29,0,4.15,5.16,0,4,Adjective,1,limp,883
2,1,50,0,4.22,0.75,0,5,Adjective,2,scaly,1463
3,1,60,0,4.22,0.75,0,5,Adjective,2,scaly,2333
4,1,51,0,4.22,0.75,0,5,Adjective,2,scaly,1014
9,1,46,0,4.22,0.75,0,5,Adjective,2,scaly,2333
10,1,21,0,4.22,0.75,0,5,Adjective,2,scaly,866
16,1,22,0,4.22,0.75,0,5,Adjective,2,scaly,2107
20,1,23,0,4.22,0.75,0,5,Adjective,2,scaly,945
22,1,29,0,4.22,0.75,0,5,Adjective,2,scaly,1079
23,1,42,0,4.22,0.75,0,5,Adjective,2,scaly,831
26,0,51,0,4.22,0.75,0,5,Adjective,2,scaly,1824
